File,Line,Text,Suggested Key
"components\chat\ModernTicketChat.tsx",178,"✅ ModernTicketChat: messages state updated, count:","chat.modernticketchat._modernticketchat_messages_sta"
"components\chat\ModernTicketChat.tsx",186,"🔄 Messages effect triggered:","chat.modernticketchat._messages_effect_triggered"
"components\chat\ModernTicketChat.tsx",197,"📜 Scheduling scroll with behavior:","chat.modernticketchat._scheduling_scroll_with_behavi"
"components\chat\ModernTicketChat.tsx",201,"📜 Executing scroll attempt 1","chat.modernticketchat._executing_scroll_attempt_1"
"components\chat\ModernTicketChat.tsx",206,"📜 Executing scroll attempt 2","chat.modernticketchat._executing_scroll_attempt_2"
"components\chat\ModernTicketChat.tsx",211,"📜 Executing scroll attempt 3","chat.modernticketchat._executing_scroll_attempt_3"
"components\chat\ModernTicketChat.tsx",241,"🔤 Typing users updated:","chat.modernticketchat._typing_users_updated"
"components\chat\ModernTicketChat.tsx",266,"Error sending message:","chat.modernticketchat.error_sending_message"
"components\chat\ModernTicketChat.tsx",295,"Error uploading file:","chat.modernticketchat.error_uploading_file"
"components\chat\ModernTicketChat.tsx",319,"Error adding reaction:","chat.modernticketchat.error_adding_reaction"
"components\chat\ModernTicketChat.tsx",335,"Error removing reaction:","chat.modernticketchat.error_removing_reaction"
"components\chat\ModernTicketChat.tsx",699,"🔤 Input changed, value length:","chat.modernticketchat._input_changed_value_length"
"components\chat\ModernTicketChat.tsx",703,"🔤 Calling startTyping...","chat.modernticketchat._calling_starttyping"
"components\chat\ModernTicketChat.tsx",706,"🔤 Calling stopTyping...","chat.modernticketchat._calling_stoptyping"
"components\chat\ModernTicketChat.tsx",751,"🔤 Test button clicked - triggering typing demo","chat.modernticketchat._test_button_clicked_triggerin"
"components\chat\TicketChat.tsx",326,"Search Messages","chat.ticketchat.search_messages"
"components\chat\TicketChat.tsx",484,"Internal","chat.ticketchat.internal"
"components\chat\TicketChat.tsx",535,"Replying to message","chat.ticketchat.replying_to_message"
"components\chat\TicketChat.tsx",626,"Add Reaction","chat.ticketchat.add_reaction"
"components\chat\TicketChat.tsx",647,"Image Preview","chat.ticketchat.image_preview"
"components\chat\TicketChat.tsx",657,"Cancel","chat.ticketchat.cancel"
"components\chat\TicketChat.tsx",660,"Send Image","chat.ticketchat.send_image"
"components\chat\TicketChat.tsx",577,"Attach file","chat.ticketchat.attach_file"
"components\chat\TicketChat.tsx",585,"Attach image","chat.ticketchat.attach_image"
"components\chat\TicketChat.tsx",653,"Preview","chat.ticketchat.preview"
"components\chat\TicketChat.tsx",535,"span","chat.ticketchat.span"
"components\chat\TicketChat.tsx",657,"Button","chat.ticketchat.button"
"components\chat\TicketChat.tsx",660,"Button","chat.ticketchat.button"
"components\chat\TicketChat.tsx",150,"Error sending message:","chat.ticketchat.error_sending_message"
"components\chat\TicketChat.tsx",197,"Error uploading file:","chat.ticketchat.error_uploading_file"
"components\chat\TicketChat.tsx",150,"Error sending message:","chat.ticketchat.error_sending_message"
"components\chat\TicketChat.tsx",197,"Error uploading file:","chat.ticketchat.error_uploading_file"
"components\dashboard\AdvancedStatsCards.tsx",134,"Error loading advanced stats:","dashboard.advancedstatscards.error_loading_advanced_stats"
"components\dashboard\AdvancedStatsCards.tsx",134,"Error loading advanced stats:","dashboard.advancedstatscards.error_loading_advanced_stats"
"components\dashboard\ChartContainer.test.tsx",14,"Chart Content","dashboard.chartcontainer.test.chart_content"
"components\dashboard\ChartContainer.test.tsx",25,"Chart Content","dashboard.chartcontainer.test.chart_content"
"components\dashboard\ChartContainer.test.tsx",41,"Chart Content","dashboard.chartcontainer.test.chart_content"
"components\dashboard\ChartContainer.test.tsx",57,"Chart Content","dashboard.chartcontainer.test.chart_content"
"components\dashboard\ChartContainer.test.tsx",68,"Export","dashboard.chartcontainer.test.export"
"components\dashboard\ChartContainer.test.tsx",70,"Chart Content","dashboard.chartcontainer.test.chart_content"
"components\dashboard\ChartContainer.test.tsx",80,"Chart Content","dashboard.chartcontainer.test.chart_content"
"components\dashboard\ChartContainer.test.tsx",13,"Test Chart","dashboard.chartcontainer.test.test_chart"
"components\dashboard\ChartContainer.test.tsx",24,"Test Chart","dashboard.chartcontainer.test.test_chart"
"components\dashboard\ChartContainer.test.tsx",37,"Test Chart","dashboard.chartcontainer.test.test_chart"
"components\dashboard\ChartContainer.test.tsx",56,"Test Chart","dashboard.chartcontainer.test.test_chart"
"components\dashboard\ChartContainer.test.tsx",67,"Test Chart","dashboard.chartcontainer.test.test_chart"
"components\dashboard\ChartContainer.test.tsx",79,"Test Chart","dashboard.chartcontainer.test.test_chart"
"components\dashboard\ChartContainer.test.tsx",68,"button","dashboard.chartcontainer.test.button"
"components\dashboard\ChartContainer.tsx",59,"Chart Error","dashboard.chartcontainer.chart_error"
"components\dashboard\ChartContainer.tsx",73,"Retry","dashboard.chartcontainer.retry"
"components\dashboard\ChartContainer.tsx",73,"Button","dashboard.chartcontainer.button"
"components\dashboard\ChartContainerUsageExample.tsx",86,"Chart Container Examples","dashboard.chartcontainerusageexample.chart_container_examples"
"components\dashboard\ChartContainerUsageExample.tsx",88,"Simulate Error","dashboard.chartcontainerusageexample.simulate_error"
"components\dashboard\ChartContainerUsageExample.tsx",92,"Refresh","dashboard.chartcontainerusageexample.refresh"
"components\dashboard\ChartContainerUsageExample.tsx",107,"Export","dashboard.chartcontainerusageexample.export"
"components\dashboard\ChartContainerUsageExample.tsx",139,"Filter","dashboard.chartcontainerusageexample.filter"
"components\dashboard\ChartContainerUsageExample.tsx",143,"Export","dashboard.chartcontainerusageexample.export"
"components\dashboard\ChartContainerUsageExample.tsx",167,"Last 7 days","dashboard.chartcontainerusageexample.last_7_days"
"components\dashboard\ChartContainerUsageExample.tsx",170,"Last 30 days","dashboard.chartcontainerusageexample.last_30_days"
"components\dashboard\ChartContainerUsageExample.tsx",174,"Export","dashboard.chartcontainerusageexample.export"
"components\dashboard\ChartContainerUsageExample.tsx",208,"Usage Notes","dashboard.chartcontainerusageexample.usage_notes"
"components\dashboard\ChartContainerUsageExample.tsx",101,"Status Distribution","dashboard.chartcontainerusageexample.status_distribution"
"components\dashboard\ChartContainerUsageExample.tsx",134,"Agent Performance","dashboard.chartcontainerusageexample.agent_performance"
"components\dashboard\ChartContainerUsageExample.tsx",163,"Ticket Timeline","dashboard.chartcontainerusageexample.ticket_timeline"
"components\dashboard\ChartContainerUsageExample.tsx",88,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",92,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",107,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",139,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",143,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",167,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",170,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",174,"Button","dashboard.chartcontainerusageexample.button"
"components\dashboard\ChartContainerUsageExample.tsx",65,"Failed to load chart data. Network connection error.","dashboard.chartcontainerusageexample.failed_to_load_chart_data_netw"
"components\dashboard\DetailedAnalytics.tsx",680,"Detailed Analytics","dashboard.detailedanalytics.detailed_analytics"
"components\dashboard\DetailedAnalytics.tsx",691,"Comprehensive insights and performance metrics","dashboard.detailedanalytics.comprehensive_insights_and_per"
"components\dashboard\DetailedAnalytics.tsx",708,"Real-time Data","dashboard.detailedanalytics.realtime_data"
"components\dashboard\DetailedAnalytics.tsx",741,"Key Performance Indicators","dashboard.detailedanalytics.key_performance_indicators"
"components\dashboard\DetailedAnalytics.tsx",781,"First Contact Resolution","dashboard.detailedanalytics.first_contact_resolution"
"components\dashboard\DetailedAnalytics.tsx",814,"Average Response Time","dashboard.detailedanalytics.average_response_time"
"components\dashboard\DetailedAnalytics.tsx",847,"Ticket Reopen Rate","dashboard.detailedanalytics.ticket_reopen_rate"
"components\dashboard\DetailedAnalytics.tsx",890,"Tickets per Agent","dashboard.detailedanalytics.tickets_per_agent"
"components\dashboard\DetailedAnalytics.tsx",916,"Analytics Charts and Visualizations","dashboard.detailedanalytics.analytics_charts_and_visualiza"
"components\dashboard\DetailedAnalytics.tsx",946,"Priority Distribution","dashboard.detailedanalytics.priority_distribution"
"components\dashboard\DetailedAnalytics.tsx",1045,"No Priority Data","dashboard.detailedanalytics.no_priority_data"
"components\dashboard\DetailedAnalytics.tsx",1221,"No Timeline Data","dashboard.detailedanalytics.no_timeline_data"
"components\dashboard\DetailedAnalytics.tsx",1263,"Agent Performance Analysis","dashboard.detailedanalytics.agent_performance_analysis"
"components\dashboard\DetailedAnalytics.tsx",1339,"Support Agent","dashboard.detailedanalytics.support_agent"
"components\dashboard\DetailedAnalytics.tsx",1394,"Assigned","dashboard.detailedanalytics.assigned"
"components\dashboard\DetailedAnalytics.tsx",1413,"Resolved","dashboard.detailedanalytics.resolved"
"components\dashboard\DetailedAnalytics.tsx",1436,"Avg Resolution Time","dashboard.detailedanalytics.avg_resolution_time"
"components\dashboard\DetailedAnalytics.tsx",1450,"Resolution Rate","dashboard.detailedanalytics.resolution_rate"
"components\dashboard\DetailedAnalytics.tsx",1471,"Performance","dashboard.detailedanalytics.performance"
"components\dashboard\DetailedAnalytics.tsx",1519,"No Agent Performance Data","dashboard.detailedanalytics.no_agent_performance_data"
"components\dashboard\DetailedAnalytics.tsx",1553,"Category Performance Insights","dashboard.detailedanalytics.category_performance_insights"
"components\dashboard\DetailedAnalytics.tsx",1710,"Avg Resolution","dashboard.detailedanalytics.avg_resolution"
"components\dashboard\DetailedAnalytics.tsx",1734,"Satisfaction","dashboard.detailedanalytics.satisfaction"
"components\dashboard\DetailedAnalytics.tsx",1755,"Performance Score","dashboard.detailedanalytics.performance_score"
"components\dashboard\DetailedAnalytics.tsx",1809,"No Category Performance Data","dashboard.detailedanalytics.no_category_performance_data"
"components\dashboard\DetailedAnalytics.tsx",1840,"Open & In-Progress Tickets","dashboard.detailedanalytics.open_inprogress_tickets"
"components\dashboard\DetailedAnalytics.tsx",1997,"Created","dashboard.detailedanalytics.created"
"components\dashboard\DetailedAnalytics.tsx",2011,"Last Updated","dashboard.detailedanalytics.last_updated"
"components\dashboard\DetailedAnalytics.tsx",2024,"Category","dashboard.detailedanalytics.category"
"components\dashboard\DetailedAnalytics.tsx",2035,"Ticket ID","dashboard.detailedanalytics.ticket_id"
"components\dashboard\DetailedAnalytics.tsx",2058,"Category","dashboard.detailedanalytics.category"
"components\dashboard\DetailedAnalytics.tsx",2091,"No Open or In-Progress Tickets","dashboard.detailedanalytics.no_open_or_inprogress_tickets"
"components\dashboard\DetailedAnalytics.tsx",2117,"Close","dashboard.detailedanalytics.close"
"components\dashboard\DetailedAnalytics.tsx",703,"Data status: Real-time updates active","dashboard.detailedanalytics.data_status_realtime_updates_a"
"components\dashboard\DetailedAnalytics.tsx",758,"Key performance metrics","dashboard.detailedanalytics.key_performance_metrics"
"components\dashboard\DetailedAnalytics.tsx",962,"Loading priority distribution chart","dashboard.detailedanalytics.loading_priority_distribution_"
"components\dashboard\DetailedAnalytics.tsx",1032,"No priority distribution data available","dashboard.detailedanalytics.no_priority_distribution_data_"
"components\dashboard\DetailedAnalytics.tsx",1097,"Loading daily activity timeline chart","dashboard.detailedanalytics.loading_daily_activity_timelin"
"components\dashboard\DetailedAnalytics.tsx",1208,"No daily activity timeline data available","dashboard.detailedanalytics.no_daily_activity_timeline_dat"
"components\dashboard\DetailedAnalytics.tsx",1281,"Agent performance cards","dashboard.detailedanalytics.agent_performance_cards"
"components\dashboard\DetailedAnalytics.tsx",1571,"Category performance insights","dashboard.detailedanalytics.category_performance_insights"
"components\dashboard\DetailedAnalytics.tsx",1436,"span","dashboard.detailedanalytics.span"
"components\dashboard\DetailedAnalytics.tsx",1450,"span","dashboard.detailedanalytics.span"
"components\dashboard\DetailedAnalytics.tsx",1471,"span","dashboard.detailedanalytics.span"
"components\dashboard\DetailedAnalytics.tsx",1755,"span","dashboard.detailedanalytics.span"
"components\dashboard\DetailedAnalytics.tsx",1840,"span","dashboard.detailedanalytics.span"
"components\dashboard\DetailedAnalytics.tsx",2117,"Button","dashboard.detailedanalytics.button"
"components\dashboard\DetailedAnalytics.tsx",414,"❌ Error loading detailed analytics:","dashboard.detailedanalytics._error_loading_detailed_analyt"
"components\dashboard\DetailedAnalytics.tsx",597,"Error loading agent tickets:","dashboard.detailedanalytics.error_loading_agent_tickets"
"components\dashboard\DetailedAnalytics.tsx",312,"📊 Loading detailed analytics...","dashboard.detailedanalytics._loading_detailed_analytics"
"components\dashboard\DetailedAnalytics.tsx",414,"❌ Error loading detailed analytics:","dashboard.detailedanalytics._error_loading_detailed_analyt"
"components\dashboard\DetailedAnalytics.tsx",597,"Error loading agent tickets:","dashboard.detailedanalytics.error_loading_agent_tickets"
"components\dashboard\KPICard.test.tsx",16,"Test Metric","dashboard.kpicard.test.test_metric"
"components\dashboard\KPICard.test.tsx",30,"Success Rate","dashboard.kpicard.test.success_rate"
